id;province_id;city_id;city_name;pinyin;pinyin_first
1252;14;360421;九江县;jiu'jiang'xian;j'j'x
1253;14;360423;武宁县;wu'ning'xian;w'n'x
1254;14;360424;修水县;xiu'shui'xian;x's'x
1255;14;360425;永修县;yong'xiu'xian;y'x'x
1256;14;360426;德安县;de'an'xian;d'a'x
1257;14;360427;星子县;xing'zi'xian;x'z'x
1258;14;360428;都昌县;dou'chang'xian;d'c'x
1259;14;360429;湖口县;hu'kou'xian;h'k'x
1260;14;360430;彭泽县;peng'ze'xian;p'z'x
1261;14;360481;瑞昌市;rui'chang'shi;r'c's
1262;14;360482;共青城市;gong'qing'cheng'shi;g'q'c's
1263;14;360500;新余市;xin'yu'shi;x'y's
1264;14;360502;渝水区;yu'shui'qu;y's'q
1265;14;360521;分宜县;fen'yi'xian;f'y'x
1266;14;360600;鹰潭市;ying'tan'shi;y't's
1267;14;360602;月湖区;yue'hu'qu;y'h'q
1268;14;360622;余江县;yu'jiang'xian;y'j'x
1269;14;360681;贵溪市;gui'xi'shi;g'x's
1270;14;360700;赣州市;gan'zhou'shi;g'z's
1271;14;360702;章贡区;zhang'gong'qu;z'g'q
1272;14;360721;赣县;gan'xian;g'x
1273;14;360722;信丰县;xin'feng'xian;x'f'x
1274;14;360723;大余县;da'yu'xian;d'y'x
1275;14;360724;上犹县;shang'you'xian;s'y'x
1276;14;360725;崇义县;chong'yi'xian;c'y'x
1277;14;360726;安远县;an'yuan'xian;a'y'x
1278;14;360727;龙南县;long'nan'xian;l'n'x
1279;14;360728;定南县;ding'nan'xian;d'n'x
1280;14;360729;全南县;quan'nan'xian;q'n'x
1281;14;360730;宁都县;ning'dou'xian;n'd'x
1282;14;360731;于都县;yu'dou'xian;y'd'x
1283;14;360732;兴国县;xing'guo'xian;x'g'x
1284;14;360733;会昌县;hui'chang'xian;h'c'x
1285;14;360734;寻乌县;xun'wu'xian;x'w'x
1286;14;360735;石城县;shi'cheng'xian;s'c'x
1287;14;360781;瑞金市;rui'jin'shi;r'j's
1288;14;360782;南康市;nan'kang'shi;n'k's
1289;14;360800;吉安市;ji'an'shi;j'a's
1290;14;360802;吉州区;ji'zhou'qu;j'z'q
1291;14;360803;青原区;qing'yuan'qu;q'y'q
1292;14;360821;吉安县;ji'an'xian;j'a'x
1293;14;360822;吉水县;ji'shui'xian;j's'x
1294;14;360823;峡江县;xia'jiang'xian;x'j'x
1295;14;360824;新干县;xin'gan'xian;x'g'x
1296;14;360825;永丰县;yong'feng'xian;y'f'x
1297;14;360826;泰和县;tai'he'xian;t'h'x
1298;14;360827;遂川县;sui'chuan'xian;s'c'x
1299;14;360828;万安县;wan'an'xian;w'a'x
1300;14;360829;安福县;an'fu'xian;a'f'x
1301;14;360830;永新县;yong'xin'xian;y'x'x
1302;14;360881;井冈山市;jing'gang'shan'shi;j'g's's
1303;14;360900;宜春市;yi'chun'shi;y'c's
1304;14;360902;袁州区;yuan'zhou'qu;y'z'q
1305;14;360921;奉新县;feng'xin'xian;f'x'x
1306;14;360922;万载县;wan'zai'xian;w'z'x
1307;14;360923;上高县;shang'gao'xian;s'g'x
1308;14;360924;宜丰县;yi'feng'xian;y'f'x
1309;14;360925;靖安县;jing'an'xian;j'a'x
1310;14;360926;铜鼓县;tong'gu'xian;t'g'x
1311;14;360981;丰城市;feng'cheng'shi;f'c's
1312;14;360982;樟树市;zhang'shu'shi;z's's
1313;14;360983;高安市;gao'an'shi;g'a's
1314;14;361000;抚州市;fu'zhou'shi;f'z's
1315;14;361002;临川区;lin'chuan'qu;l'c'q
1316;14;361021;南城县;nan'cheng'xian;n'c'x
1317;14;361022;黎川县;li'chuan'xian;l'c'x
1318;14;361023;南丰县;nan'feng'xian;n'f'x
1319;14;361024;崇仁县;chong'ren'xian;c'r'x
1320;14;361025;乐安县;le'an'xian;l'a'x
1321;14;361026;宜黄县;yi'huang'xian;y'h'x
1322;14;361027;金溪县;jin'xi'xian;j'x'x
1323;14;361028;资溪县;zi'xi'xian;z'x'x
1324;14;361029;东乡县;dong'xiang'xian;d'x'x
1325;14;361030;广昌县;guang'chang'xian;g'c'x
1326;14;361100;上饶市;shang'rao'shi;s'r's
1327;14;361102;信州区;xin'zhou'qu;x'z'q
1328;14;361121;上饶县;shang'rao'xian;s'r'x
1329;14;361122;广丰县;guang'feng'xian;g'f'x
1330;14;361123;玉山县;yu'shan'xian;y's'x
1331;14;361124;铅山县;qian'shan'xian;q's'x
1332;14;361125;横峰县;heng'feng'xian;h'f'x
1333;14;361126;弋阳县;yi'yang'xian;y'y'x
1334;14;361127;余干县;yu'gan'xian;y'g'x
1335;14;361128;鄱阳县;po'yang'xian;p'y'x
1336;14;361129;万年县;wan'nian'xian;w'n'x
1337;14;361130;婺源县;wu'yuan'xian;w'y'x
1338;14;361181;德兴市;de'xing'shi;d'x's
1339;15;370100;济南市;ji'nan'shi;j'n's
1340;15;370102;历下区;li'xia'qu;l'x'q
1341;15;370103;市中区;shi'zhong'qu;s'z'q
1342;15;370104;槐荫区;huai'yin'qu;h'y'q
1343;15;370105;天桥区;tian'qiao'qu;t'q'q
1344;15;370112;历城区;li'cheng'qu;l'c'q
1345;15;370113;长清区;zhang'qing'qu;z'q'q
1346;15;370124;平阴县;ping'yin'xian;p'y'x
1347;15;370125;济阳县;ji'yang'xian;j'y'x
1348;15;370126;商河县;shang'he'xian;s'h'x
1349;15;370181;章丘市;zhang'qiu'shi;z'q's
1350;15;370200;青岛市;qing'dao'shi;q'd's
1351;15;370202;市南区;shi'nan'qu;s'n'q
1352;15;370203;市北区;shi'bei'qu;s'b'q
1353;15;370205;四方区;si'fang'qu;s'f'q
1354;15;370211;黄岛区;huang'dao'qu;h'd'q
1355;15;370212;崂山区;lao'shan'qu;l's'q
1356;15;370213;李沧区;li'cang'qu;l'c'q
1357;15;370214;城阳区;cheng'yang'qu;c'y'q
1358;15;370281;胶州市;jiao'zhou'shi;j'z's
1359;15;370282;即墨市;ji'mo'shi;j'm's
1360;15;370283;平度市;ping'du'shi;p'd's
1361;15;370284;胶南市;jiao'nan'shi;j'n's
1362;15;370285;莱西市;lai'xi'shi;l'x's
1363;15;370300;淄博市;zi'bo'shi;z'b's
1364;15;370302;淄川区;zi'chuan'qu;z'c'q
1365;15;370303;张店区;zhang'dian'qu;z'd'q
1366;15;370304;博山区;bo'shan'qu;b's'q
1367;15;370305;临淄区;lin'zi'qu;l'z'q
1368;15;370306;周村区;zhou'cun'qu;z'c'q
1369;15;370321;桓台县;huan'tai'xian;h't'x
1370;15;370322;高青县;gao'qing'xian;g'q'x
1371;15;370323;沂源县;yi'yuan'xian;y'y'x
1372;15;370400;枣庄市;zao'zhuang'shi;z'z's
1373;15;370402;市中区;shi'zhong'qu;s'z'q
1374;15;370403;薛城区;xue'cheng'qu;x'c'q
1375;15;370404;峄城区;yi'cheng'qu;y'c'q
1376;15;370405;台儿庄区;tai'er'zhuang'qu;t'e'z'q
1377;15;370406;山亭区;shan'ting'qu;s't'q
1378;15;370481;滕州市;teng'zhou'shi;t'z's
1379;15;370500;东营市;dong'ying'shi;d'y's
1380;15;370502;东营区;dong'ying'qu;d'y'q
1381;15;370503;河口区;he'kou'qu;h'k'q
1382;15;370521;垦利县;ken'li'xian;k'l'x
1383;15;370522;利津县;li'jin'xian;l'j'x
1384;15;370523;广饶县;guang'rao'xian;g'r'x
1385;15;370600;烟台市;yan'tai'shi;y't's
1386;15;370602;芝罘区;zhi'fu'qu;z'f'q
1387;15;370611;福山区;fu'shan'qu;f's'q
1388;15;370612;牟平区;mou'ping'qu;m'p'q
1389;15;370613;莱山区;lai'shan'qu;l's'q
1390;15;370634;长岛县;zhang'dao'xian;z'd'x
1391;15;370681;龙口市;long'kou'shi;l'k's
1392;15;370682;莱阳市;lai'yang'shi;l'y's
1393;15;370683;莱州市;lai'zhou'shi;l'z's
1394;15;370684;蓬莱市;peng'lai'shi;p'l's
1395;15;370685;招远市;zhao'yuan'shi;z'y's
1396;15;370686;栖霞市;qi'xia'shi;q'x's
1397;15;370687;海阳市;hai'yang'shi;h'y's
1398;15;370700;潍坊市;wei'fang'shi;w'f's
1399;15;370702;潍城区;wei'cheng'qu;w'c'q
1400;15;370703;寒亭区;han'ting'qu;h't'q
1401;15;370704;坊子区;fang'zi'qu;f'z'q
1402;15;370705;奎文区;kui'wen'qu;k'w'q
1403;15;370724;临朐县;lin'qu'xian;l'q'x
1404;15;370725;昌乐县;chang'le'xian;c'l'x
1405;15;370781;青州市;qing'zhou'shi;q'z's
1406;15;370782;诸城市;zhu'cheng'shi;z'c's
1407;15;370783;寿光市;shou'guang'shi;s'g's
1408;15;370784;安丘市;an'qiu'shi;a'q's
1409;15;370785;高密市;gao'mi'shi;g'm's
1410;15;370786;昌邑市;chang'yi'shi;c'y's
1411;15;370800;济宁市;ji'ning'shi;j'n's
1412;15;370802;市中区;shi'zhong'qu;s'z'q
1413;15;370811;任城区;ren'cheng'qu;r'c'q
1414;15;370826;微山县;wei'shan'xian;w's'x
1415;15;370827;鱼台县;yu'tai'xian;y't'x
1416;15;370828;金乡县;jin'xiang'xian;j'x'x
1417;15;370829;嘉祥县;jia'xiang'xian;j'x'x
1418;15;370830;汶上县;wen'shang'xian;w's'x
1419;15;370831;泗水县;si'shui'xian;s's'x
1420;15;370832;梁山县;liang'shan'xian;l's'x
1421;15;370881;曲阜市;qu'fu'shi;q'f's
1422;15;370882;兖州市;yan'zhou'shi;y'z's
1423;15;370883;邹城市;zou'cheng'shi;z'c's
1424;15;370900;泰安市;tai'an'shi;t'a's
1425;15;370902;泰山区;tai'shan'qu;t's'q
1426;15;370911;岱岳区;dai'yue'qu;d'y'q
1427;15;370921;宁阳县;ning'yang'xian;n'y'x
1428;15;370923;东平县;dong'ping'xian;d'p'x
1429;15;370982;新泰市;xin'tai'shi;x't's
1430;15;370983;肥城市;fei'cheng'shi;f'c's
1431;15;371000;威海市;wei'hai'shi;w'h's
1432;15;371002;环翠区;huan'cui'qu;h'c'q
1433;15;371081;文登市;wen'deng'shi;w'd's
1434;15;371082;荣成市;rong'cheng'shi;r'c's
1435;15;371083;乳山市;ru'shan'shi;r's's
1436;15;371100;日照市;ri'zhao'shi;r'z's
1437;15;371102;东港区;dong'gang'qu;d'g'q
1438;15;371103;岚山区;lan'shan'qu;l's'q
1439;15;371121;五莲县;wu'lian'xian;w'l'x
1440;15;371122;莒县;ju'xian;j'x
1441;15;371200;莱芜市;lai'wu'shi;l'w's
1442;15;371202;莱城区;lai'cheng'qu;l'c'q
1443;15;371203;钢城区;gang'cheng'qu;g'c'q
1444;15;371300;临沂市;lin'yi'shi;l'y's
1445;15;371302;兰山区;lan'shan'qu;l's'q
1446;15;371311;罗庄区;luo'zhuang'qu;l'z'q
1447;15;371312;河东区;he'dong'qu;h'd'q
1448;15;371321;沂南县;yi'nan'xian;y'n'x
1449;15;371322;郯城县;tan'cheng'xian;t'c'x
1450;15;371323;沂水县;yi'shui'xian;y's'x
1451;15;371324;苍山县;cang'shan'xian;c's'x
1452;15;371325;费县;fei'xian;f'x
1453;15;371326;平邑县;ping'yi'xian;p'y'x
1454;15;371327;莒南县;ju'nan'xian;j'n'x
1455;15;371328;蒙阴县;meng'yin'xian;m'y'x
1456;15;371329;临沭县;lin'shu'xian;l's'x
1457;15;371400;德州市;de'zhou'shi;d'z's
1458;15;371402;德城区;de'cheng'qu;d'c'q
1459;15;371421;陵县;ling'xian;l'x
1460;15;371422;宁津县;ning'jin'xian;n'j'x
1461;15;371423;庆云县;qing'yun'xian;q'y'x
1462;15;371424;临邑县;lin'yi'xian;l'y'x
1463;15;371425;齐河县;qi'he'xian;q'h'x
1464;15;371426;平原县;ping'yuan'xian;p'y'x
1465;15;371427;夏津县;xia'jin'xian;x'j'x
1466;15;371428;武城县;wu'cheng'xian;w'c'x
1467;15;371481;乐陵市;le'ling'shi;l'l's
1468;15;371482;禹城市;yu'cheng'shi;y'c's
1469;15;371500;聊城市;liao'cheng'shi;l'c's
1470;15;371502;东昌府区;dong'chang'fu'qu;d'c'f'q
1471;15;371521;阳谷县;yang'gu'xian;y'g'x
1472;15;371522;莘县;shen'xian;s'x
1473;15;371523;茌平县;chi'ping'xian;c'p'x
1474;15;371524;东阿县;dong'a'xian;d'a'x
1475;15;371525;冠县;guan'xian;g'x
1476;15;371526;高唐县;gao'tang'xian;g't'x
1477;15;371581;临清市;lin'qing'shi;l'q's
1478;15;371600;滨州市;bin'zhou'shi;b'z's
1479;15;371602;滨城区;bin'cheng'qu;b'c'q
1480;15;371621;惠民县;hui'min'xian;h'm'x
1481;15;371622;阳信县;yang'xin'xian;y'x'x
1482;15;371623;无棣县;wu'di'xian;w'd'x
1483;15;371624;沾化县;zhan'hua'xian;z'h'x
1484;15;371625;博兴县;bo'xing'xian;b'x'x
1485;15;371626;邹平县;zou'ping'xian;z'p'x
1486;15;371700;菏泽市;he'ze'shi;h'z's
1487;15;371702;牡丹区;mu'dan'qu;m'd'q
1488;15;371721;曹县;cao'xian;c'x
1489;15;371722;单县;dan'xian;d'x
1490;15;371723;成武县;cheng'wu'xian;c'w'x
1491;15;371724;巨野县;ju'ye'xian;j'y'x
1492;15;371725;郓城县;yun'cheng'xian;y'c'x
1493;15;371726;鄄城县;juan'cheng'xian;j'c'x
1494;15;371727;定陶县;ding'tao'xian;d't'x
1495;15;371728;东明县;dong'ming'xian;d'm'x
1496;16;410100;郑州市;zheng'zhou'shi;z'z's
1497;16;410102;中原区;zhong'yuan'qu;z'y'q
1498;16;410103;二七区;er'qi'qu;e'q'q
1499;16;410104;管城回族区;guan'cheng'hui'zu'qu;g'c'h'z'q
1500;16;410105;金水区;jin'shui'qu;j's'q
1501;16;410106;上街区;shang'jie'qu;s'j'q
1502;16;410108;惠济区;hui'ji'qu;h'j'q
1503;16;410122;中牟县;zhong'mou'xian;z'm'x
1504;16;410181;巩义市;gong'yi'shi;g'y's
1505;16;410182;荥阳市;xing'yang'shi;x'y's
1506;16;410183;新密市;xin'mi'shi;x'm's
1507;16;410184;新郑市;xin'zheng'shi;x'z's
1508;16;410185;登封市;deng'feng'shi;d'f's
1509;16;410200;开封市;kai'feng'shi;k'f's
1510;16;410202;龙亭区;long'ting'qu;l't'q
1511;16;410203;顺河回族区;shun'he'hui'zu'qu;s'h'h'z'q
1512;16;410204;鼓楼区;gu'lou'qu;g'l'q
1513;16;410205;禹王台区;yu'wang'tai'qu;y'w't'q
1514;16;410211;金明区;jin'ming'qu;j'm'q
1515;16;410221;杞县;qi'xian;q'x
1516;16;410222;通许县;tong'xu'xian;t'x'x
1517;16;410223;尉氏县;wei'shi'xian;w's'x
1518;16;410224;开封县;kai'feng'xian;k'f'x
1519;16;410225;兰考县;lan'kao'xian;l'k'x
1520;16;410300;洛阳市;luo'yang'shi;l'y's
1521;16;410302;老城区;lao'cheng'qu;l'c'q
1522;16;410303;西工区;xi'gong'qu;x'g'q
1523;16;410304;瀍河回族区;chan'he'hui'zu'qu;c'h'h'z'q
1524;16;410305;涧西区;jian'xi'qu;j'x'q
1525;16;410306;吉利区;ji'li'qu;j'l'q
1526;16;410311;洛龙区;luo'long'qu;l'l'q
1527;16;410322;孟津县;meng'jin'xian;m'j'x
1528;16;410323;新安县;xin'an'xian;x'a'x
1529;16;410324;栾川县;luan'chuan'xian;l'c'x
1530;16;410325;嵩县;song'xian;s'x
1531;16;410326;汝阳县;ru'yang'xian;r'y'x
1532;16;410327;宜阳县;yi'yang'xian;y'y'x
1533;16;410328;洛宁县;luo'ning'xian;l'n'x
1534;16;410329;伊川县;yi'chuan'xian;y'c'x
1535;16;410381;偃师市;yan'shi'shi;y's's
1536;16;410400;平顶山市;ping'ding'shan'shi;p'd's's
1537;16;410402;新华区;xin'hua'qu;x'h'q
1538;16;410403;卫东区;wei'dong'qu;w'd'q
1539;16;410404;石龙区;shi'long'qu;s'l'q
1540;16;410411;湛河区;zhan'he'qu;z'h'q
1541;16;410421;宝丰县;bao'feng'xian;b'f'x
1542;16;410422;叶县;ye'xian;y'x
1543;16;410423;鲁山县;lu'shan'xian;l's'x
1544;16;410425;郏县;jia'xian;j'x
1545;16;410481;舞钢市;wu'gang'shi;w'g's
1546;16;410482;汝州市;ru'zhou'shi;r'z's
1547;16;410500;安阳市;an'yang'shi;a'y's
1548;16;410502;文峰区;wen'feng'qu;w'f'q
1549;16;410503;北关区;bei'guan'qu;b'g'q
1550;16;410505;殷都区;yin'dou'qu;y'd'q
1551;16;410506;龙安区;long'an'qu;l'a'q
1552;16;410522;安阳县;an'yang'xian;a'y'x
1553;16;410523;汤阴县;tang'yin'xian;t'y'x
1554;16;410526;滑县;hua'xian;h'x
1555;16;410527;内黄县;nei'huang'xian;n'h'x
1556;16;410581;林州市;lin'zhou'shi;l'z's
1557;16;410600;鹤壁市;he'bi'shi;h'b's
1558;16;410602;鹤山区;he'shan'qu;h's'q
1559;16;410603;山城区;shan'cheng'qu;s'c'q
1560;16;410611;淇滨区;qi'bin'qu;q'b'q
1561;16;410621;浚县;jun'xian;j'x
1562;16;410622;淇县;qi'xian;q'x
1563;16;410700;新乡市;xin'xiang'shi;x'x's
1564;16;410702;红旗区;hong'qi'qu;h'q'q
1565;16;410703;卫滨区;wei'bin'qu;w'b'q
1566;16;410704;凤泉区;feng'quan'qu;f'q'q
1567;16;410711;牧野区;mu'ye'qu;m'y'q
1568;16;410721;新乡县;xin'xiang'xian;x'x'x
1569;16;410724;获嘉县;huo'jia'xian;h'j'x
1570;16;410725;原阳县;yuan'yang'xian;y'y'x
1571;16;410726;延津县;yan'jin'xian;y'j'x
1572;16;410727;封丘县;feng'qiu'xian;f'q'x
1573;16;410728;长垣县;zhang'yuan'xian;z'y'x
1574;16;410781;卫辉市;wei'hui'shi;w'h's
1575;16;410782;辉县市;hui'xian'shi;h'x's
1576;16;410800;焦作市;jiao'zuo'shi;j'z's
1577;16;410802;解放区;jie'fang'qu;j'f'q
1578;16;410803;中站区;zhong'zhan'qu;z'z'q
1579;16;410804;马村区;ma'cun'qu;m'c'q
1580;16;410811;山阳区;shan'yang'qu;s'y'q
1581;16;410821;修武县;xiu'wu'xian;x'w'x
1582;16;410822;博爱县;bo'ai'xian;b'a'x
1583;16;410823;武陟县;wu'zhi'xian;w'z'x
1584;16;410825;温县;wen'xian;w'x
1585;16;410882;沁阳市;qin'yang'shi;q'y's
1586;16;410883;孟州市;meng'zhou'shi;m'z's
1587;16;410900;濮阳市;pu'yang'shi;p'y's
1588;16;410902;华龙区;hua'long'qu;h'l'q
1589;16;410922;清丰县;qing'feng'xian;q'f'x
1590;16;410923;南乐县;nan'le'xian;n'l'x
1591;16;410926;范县;fan'xian;f'x
1592;16;410927;台前县;tai'qian'xian;t'q'x
1593;16;410928;濮阳县;pu'yang'xian;p'y'x
1594;16;411000;许昌市;xu'chang'shi;x'c's
1595;16;411002;魏都区;wei'dou'qu;w'd'q
1596;16;411023;许昌县;xu'chang'xian;x'c'x
1597;16;411024;鄢陵县;yan'ling'xian;y'l'x
1598;16;411025;襄城县;xiang'cheng'xian;x'c'x
1599;16;411081;禹州市;yu'zhou'shi;y'z's
1600;16;411082;长葛市;zhang'ge'shi;z'g's
1601;16;411100;漯河市;luo'he'shi;l'h's
1602;16;411102;源汇区;yuan'hui'qu;y'h'q
1603;16;411103;郾城区;yan'cheng'qu;y'c'q
1604;16;411104;召陵区;zhao'ling'qu;z'l'q
1605;16;411121;舞阳县;wu'yang'xian;w'y'x
1606;16;411122;临颍县;lin'ying'xian;l'y'x
1607;16;411200;三门峡市;san'men'xia'shi;s'm'x's
1608;16;411202;湖滨区;hu'bin'qu;h'b'q
1609;16;411221;渑池县;mian'chi'xian;m'c'x
1610;16;411222;陕县;shan'xian;s'x
1611;16;411224;卢氏县;lu'shi'xian;l's'x
1612;16;411281;义马市;yi'ma'shi;y'm's
1613;16;411282;灵宝市;ling'bao'shi;l'b's
1614;16;411300;南阳市;nan'yang'shi;n'y's
1615;16;411302;宛城区;wan'cheng'qu;w'c'q
1616;16;411303;卧龙区;wo'long'qu;w'l'q
1617;16;411321;南召县;nan'zhao'xian;n'z'x
1618;16;411322;方城县;fang'cheng'xian;f'c'x
1619;16;411323;西峡县;xi'xia'xian;x'x'x
1620;16;411324;镇平县;zhen'ping'xian;z'p'x
1621;16;411325;内乡县;nei'xiang'xian;n'x'x
1622;16;411326;淅川县;xi'chuan'xian;x'c'x
1623;16;411327;社旗县;she'qi'xian;s'q'x
1624;16;411328;唐河县;tang'he'xian;t'h'x
1625;16;411329;新野县;xin'ye'xian;x'y'x
1626;16;411330;桐柏县;tong'bai'xian;t'b'x
1627;16;411381;邓州市;deng'zhou'shi;d'z's
1628;16;411400;商丘市;shang'qiu'shi;s'q's
1629;16;411402;梁园区;liang'yuan'qu;l'y'q
1630;16;411403;睢阳区;sui'yang'qu;s'y'q
1631;16;411421;民权县;min'quan'xian;m'q'x
1632;16;411422;睢县;sui'xian;s'x
1633;16;411423;宁陵县;ning'ling'xian;n'l'x
1634;16;411424;柘城县;zhe'cheng'xian;z'c'x
1635;16;411425;虞城县;yu'cheng'xian;y'c'x
1636;16;411426;夏邑县;xia'yi'xian;x'y'x
1637;16;411481;永城市;yong'cheng'shi;y'c's
1638;16;411500;信阳市;xin'yang'shi;x'y's
1639;16;411502;浉河区;shi'he'qu;s'h'q
1640;16;411503;平桥区;ping'qiao'qu;p'q'q
1641;16;411521;罗山县;luo'shan'xian;l's'x
1642;16;411522;光山县;guang'shan'xian;g's'x
1643;16;411523;新县;xin'xian;x'x
1644;16;411524;商城县;shang'cheng'xian;s'c'x
1645;16;411525;固始县;gu'shi'xian;g's'x
1646;16;411526;潢川县;huang'chuan'xian;h'c'x
1647;16;411527;淮滨县;huai'bin'xian;h'b'x
1648;16;411528;息县;xi'xian;x'x
1649;16;411600;周口市;zhou'kou'shi;z'k's
1650;16;411602;川汇区;chuan'hui'qu;c'h'q
1651;16;411621;扶沟县;fu'gou'xian;f'g'x
1652;16;411622;西华县;xi'hua'xian;x'h'x
1653;16;411623;商水县;shang'shui'xian;s's'x
1654;16;411624;沈丘县;chen'qiu'xian;c'q'x
1655;16;411625;郸城县;dan'cheng'xian;d'c'x
1656;16;411626;淮阳县;huai'yang'xian;h'y'x
1657;16;411627;太康县;tai'kang'xian;t'k'x
1658;16;411628;鹿邑县;lu'yi'xian;l'y'x
1659;16;411681;项城市;xiang'cheng'shi;x'c's
1660;16;411700;驻马店市;zhu'ma'dian'shi;z'm'd's
1661;16;411702;驿城区;yi'cheng'qu;y'c'q
1662;16;411721;西平县;xi'ping'xian;x'p'x
1663;16;411722;上蔡县;shang'cai'xian;s'c'x
1664;16;411723;平舆县;ping'yu'xian;p'y'x
1665;16;411724;正阳县;zheng'yang'xian;z'y'x
1666;16;411725;确山县;que'shan'xian;q's'x
1667;16;411726;泌阳县;mi'yang'xian;m'y'x
1668;16;411727;汝南县;ru'nan'xian;r'n'x
1669;16;411728;遂平县;sui'ping'xian;s'p'x
1670;16;411729;新蔡县;xin'cai'xian;x'c'x
1671;16;419001;济源市;ji'yuan'shi;j'y's
1672;17;420100;武汉市;wu'han'shi;w'h's
1673;17;420102;江岸区;jiang'an'qu;j'a'q
1674;17;420103;江汉区;jiang'han'qu;j'h'q
1675;17;420104;硚口区;qiao'kou'qu;q'k'q
1676;17;420105;汉阳区;han'yang'qu;h'y'q
1677;17;420106;武昌区;wu'chang'qu;w'c'q
1678;17;420107;青山区;qing'shan'qu;q's'q
1679;17;420111;洪山区;hong'shan'qu;h's'q
1680;17;420112;东西湖区;dong'xi'hu'qu;d'x'h'q
1681;17;420113;汉南区;han'nan'qu;h'n'q
1682;17;420114;蔡甸区;cai'dian'qu;c'd'q
1683;17;420115;江夏区;jiang'xia'qu;j'x'q
1684;17;420116;黄陂区;huang'bei'qu;h'b'q
1685;17;420117;新洲区;xin'zhou'qu;x'z'q
1686;17;420200;黄石市;huang'shi'shi;h's's
1687;17;420202;黄石港区;huang'shi'gang'qu;h's'g'q
1688;17;420203;西塞山区;xi'sai'shan'qu;x's's'q
1689;17;420204;下陆区;xia'lu'qu;x'l'q
1690;17;420205;铁山区;tie'shan'qu;t's'q
1691;17;420222;阳新县;yang'xin'xian;y'x'x
1692;17;420281;大冶市;da'ye'shi;d'y's
1693;17;420300;十堰市;shi'yan'shi;s'y's
1694;17;420302;茅箭区;mao'jian'qu;m'j'q
1695;17;420303;张湾区;zhang'wan'qu;z'w'q
1696;17;420321;郧县;yun'xian;y'x
1697;17;420322;郧西县;yun'xi'xian;y'x'x
1698;17;420323;竹山县;zhu'shan'xian;z's'x
1699;17;420324;竹溪县;zhu'xi'xian;z'x'x
1700;17;420325;房县;fang'xian;f'x
1701;17;420381;丹江口市;dan'jiang'kou'shi;d'j'k's
1702;17;420500;宜昌市;yi'chang'shi;y'c's
1703;17;420502;西陵区;xi'ling'qu;x'l'q
1704;17;420503;伍家岗区;wu'jia'gang'qu;w'j'g'q
1705;17;420504;点军区;dian'jun'qu;d'j'q
1706;17;420505;猇亭区;xiao'ting'qu;x't'q
1707;17;420506;夷陵区;yi'ling'qu;y'l'q
1708;17;420525;远安县;yuan'an'xian;y'a'x
1709;17;420526;兴山县;xing'shan'xian;x's'x
1710;17;420527;秭归县;zi'gui'xian;z'g'x
1711;17;420528;长阳土家族自治县;zhang'yang'tu'jia'zu'zi'zhi'xian;z'y't'j'z'z'z'x
1712;17;420529;五峰土家族自治县;wu'feng'tu'jia'zu'zi'zhi'xian;w'f't'j'z'z'z'x
1713;17;420581;宜都市;yi'dou'shi;y'd's
1714;17;420582;当阳市;dang'yang'shi;d'y's
1715;17;420583;枝江市;zhi'jiang'shi;z'j's
1716;17;420600;襄阳市;xiang'yang'shi;x'y's
1717;17;420602;襄城区;xiang'cheng'qu;x'c'q
1718;17;420606;樊城区;fan'cheng'qu;f'c'q
1719;17;420607;襄州区;xiang'zhou'qu;x'z'q
1720;17;420624;南漳县;nan'zhang'xian;n'z'x
1721;17;420625;谷城县;gu'cheng'xian;g'c'x
1722;17;420626;保康县;bao'kang'xian;b'k'x
1723;17;420682;老河口市;lao'he'kou'shi;l'h'k's
1724;17;420683;枣阳市;zao'yang'shi;z'y's
1725;17;420684;宜城市;yi'cheng'shi;y'c's
1726;17;420700;鄂州市;e'zhou'shi;e'z's
1727;17;420702;梁子湖区;liang'zi'hu'qu;l'z'h'q
1728;17;420703;华容区;hua'rong'qu;h'r'q
1729;17;420704;鄂城区;e'cheng'qu;e'c'q
1730;17;420800;荆门市;jing'men'shi;j'm's
1731;17;420802;东宝区;dong'bao'qu;d'b'q
1732;17;420804;掇刀区;duo'dao'qu;d'd'q
1733;17;420821;京山县;jing'shan'xian;j's'x
1734;17;420822;沙洋县;sha'yang'xian;s'y'x
1735;17;420881;钟祥市;zhong'xiang'shi;z'x's
1736;17;420900;孝感市;xiao'gan'shi;x'g's
1737;17;420902;孝南区;xiao'nan'qu;x'n'q
1738;17;420921;孝昌县;xiao'chang'xian;x'c'x
1739;17;420922;大悟县;da'wu'xian;d'w'x
1740;17;420923;云梦县;yun'meng'xian;y'm'x
1741;17;420981;应城市;ying'cheng'shi;y'c's
1742;17;420982;安陆市;an'lu'shi;a'l's
1743;17;420984;汉川市;han'chuan'shi;h'c's
1744;17;421000;荆州市;jing'zhou'shi;j'z's
1745;17;421002;沙市区;sha'shi'qu;s's'q
1746;17;421003;荆州区;jing'zhou'qu;j'z'q
1747;17;421022;公安县;gong'an'xian;g'a'x
1748;17;421023;监利县;jian'li'xian;j'l'x
1749;17;421024;江陵县;jiang'ling'xian;j'l'x
1750;17;421081;石首市;shi'shou'shi;s's's
1751;17;421083;洪湖市;hong'hu'shi;h'h's
1752;17;421087;松滋市;song'zi'shi;s'z's
